Date,MSFT,MSFT,MSFT,MSFT,MSFT
2016-12-21,57.36410140991211,57.508549747026876,56.984922372535834,57.2647925324107,17096300
2016-12-22,57.37313461303711,57.869675614512694,57.24674273381646,57.634948330805834,22176600
2016-12-23,57.093265533447266,57.36410575556512,56.69602999334882,57.282853344537735,12403800
2016-12-27,57.129364013671875,57.84257910129703,57.066168088836186,57.066168088836186,11763200
2016-12-28,56.867549896240234,57.23769890654149,56.72310158597436,57.23769890654149,14653300
2016-12-29,56.786312103271484,57.05715232414898,56.63283379695808,56.75019915544242,10250600
2016-12-30,56.100181579589844,56.867566246698814,56.00087269199406,56.84047981304155,25579900
2017-01-03,56.497398376464844,56.732125578751116,56.09113644566242,56.6869861295329,20694100
2017-01-04,56.24462127685547,56.65088327999799,56.08211647559846,56.407126078112476,21340000
2017-01-05,56.24462127685547,56.569630879369484,56.00086407496996,56.145312404540654,24876000
2017-01-06,56.73214340209961,57.01201358544921,56.009901655946145,56.2446289319759,19922900
2017-01-09,56.55156707763672,56.948802515407515,56.461288174826656,56.65990244979267,20382700
2017-01-10,56.533512115478516,56.93977407679353,56.22655901625377,56.63282097756879,18593000
2017-01-11,57.04811096191406,57.084223902524535,56.361982309912975,56.52448709874052,21517300
2017-01-12,56.52449417114258,57.23770933979951,55.92864435219476,56.93075619404336,20968200
2017-01-13,56.605751037597656,56.75922590061319,56.289767908692305,56.53352514164663,19422300
2017-01-17,56.45226287841797,56.605741158568215,56.00086143926499,56.58768468773174,20664000
2017-01-18,56.4251823425293,56.60574361480935,56.082116269589164,56.57865718541946,19670100
2017-01-19,56.24462127685547,56.85852753851087,56.154342362343726,56.190455305716355,18451700
2017-01-20,56.64186096191406,56.71408341008944,56.30782137685267,56.57866158437049,30213500
2017-01-23,56.84047317504883,56.984921509977134,56.48838057390607,56.60574592226031,23097600
2017-01-24,57.34605407714844,57.544671863807125,56.82242661920118,57.057157356874285,24672900
2017-01-25,57.4904899597168,57.86966553131125,57.28284570233129,57.73424716027886,23672700
2017-01-26,58.02314758300781,58.2669082577757,57.373131744667674,57.88773263907064,43554600
2017-01-27,59.38637924194336,59.503748038192676,58.582885136446436,59.034286628875726,44818000
2017-01-30,58.79955291748047,59.395406163181235,58.50163318246989,59.305127246879856,31651400
2017-01-31,58.366214752197266,58.817616247747374,58.01412213669539,58.55580255378749,25270500
2017-02-01,57.400211334228516,58.339127198019874,57.30090246195368,58.10439651011212,39671500
2017-02-02,57.030052185058594,57.24672637603857,56.65087665574292,57.1022780633584,45827000
2017-02-03,57.4904899597168,57.50854643130508,56.93977962999359,57.327985159342084,30301800
2017-02-06,57.45438003540039,57.46340999362891,57.00297855373456,57.32798817156116,19796400
2017-02-07,57.264801025390625,57.58078073346733,57.084239716237995,57.54467122677322,20277200
2017-02-08,57.183536529541016,57.60785499983246,57.07520114450143,57.391180785833484,18096400
2017-02-09,57.83354949951172,58.176618997447484,57.16547730602306,57.346038568343104,22644400
2017-02-10,57.779388427734375,58.05023206612532,57.76133195558032,58.00508916378021,18170700
2017-02-13,58.42940902709961,58.55580089123783,57.896751695797086,57.99606057302569,22920100
2017-02-14,58.64738845825195,58.78363126139782,58.14783382324938,58.502067883267365,23108400
2017-02-15,58.61106872558594,58.6474006092588,58.275010928408896,58.583821545230855,17005200
2017-02-16,58.60198211669922,59.25594214234935,58.529325281314335,58.8018040056032,20546300
2017-02-17,58.692806243896484,58.75638529606029,58.40215815834812,58.55656343794635,21248800
2017-02-21,58.574745178222656,58.992551505525064,58.53841328937907,58.68374084475342,20655900
2017-02-22,58.456661224365234,58.48390840369823,58.175097798460286,58.42941404503224,19292700
2017-02-23,58.692806243896484,58.79271717295345,58.30224722929116,58.51114685943065,20273100
2017-02-24,58.692806243896484,58.85629622511725,58.25683065077546,58.61105778848762,21796800
2017-02-27,58.33857727050781,58.62014064557399,58.175087294431414,58.62014064557399,15871500
2017-02-28,58.111507415771484,58.31132581186448,57.911685554879966,58.20233710926696,23239800
2017-03-01,58.98345947265625,59.02886912553459,58.14784009044343,58.24775102821238,26937500
2017-03-02,58.138755798339844,58.81087818011115,58.02067893378063,58.75638383092875,24539600
2017-03-03,58.35674285888672,58.38399003475455,57.78452791207233,58.1205925835022,18135900
2017-03-06,58.37492370605469,58.63832470500932,57.95712084031918,58.10244493201835,18750300
2017-03-07,58.49298858642578,58.83813104730163,58.30225141623669,58.30225141623669,18521000
2017-03-08,59.02885818481445,59.11060663219989,58.35673585225059,58.365820552981475,21510900
2017-03-09,58.792720794677734,59.21960478287598,58.56565174730536,59.21052701029121,19846800
